entity,catg,subcatg,TA_score,count
termo,Hogar,Coberturas y Responsabilidades,62.900000000000006,4
termo eléctrico,Hogar,Coberturas y Responsabilidades,82.1,4
termorregulación,Salud,Medicina Preventiva,83.25,1
termostato,Motor,Problemas Comunes en Vehículos,73.68461538461538,13
termómetro,Economía,Seguros y Coberturas,51.47,1
terraza (arquitectura),Hogar,Reparaciones y Mantenimiento,39.6,1
terremoto,Hogar,Reparaciones y Mantenimiento,62.677702702702696,74
terrorismo,Noticias,Delitos y Vandalismo,65.00305555555556,36
tesitura,Economía,Seguros y Coberturas,50.2075,12
testamento,Economía,Seguros y Coberturas,64.37818181818182,11
testigo,Viajes,Seguros de Viaje,72.67,5
testudines,Hogar,Coberturas y Responsabilidades,51.443333333333335,3
textura en boca,Salud,Salud Digestiva,50.98733333333333,45
the beatles,Motor,Aspectos Legales de la Propiedad Vehicular,51.48375,8
thymus vulgaris,Salud,Medicina Preventiva,63.830000000000005,3
tibia,Motor,Problemas Comunes en Vehículos,47.562222222222225,9
tiempo de reacción,Motor,Gestión de Seguros Automovilísticos,68.9,1
tiempo real,Motor,Robos y Vandalismo en Vehículos,51.4,3
tipo de carrocería,Motor,Requisitos para Conducir sin Licencia,68.77877192982456,57
tipo de gravamen,Economía,Impuestos y Deducciones,60.36728971962617,107
tique,General,Seguros y Coberturas,51.615,6
toalla,Hogar,Reparaciones y Mantenimiento,41.598260869565216,23
toallita húmeda,Hogar,Coberturas y Responsabilidades,46.800000000000004,3
tobillo,Viajes,Seguros de Viaje,66.05499999999999,12
toldo,Hogar,Reparaciones y Mantenimiento,50.4,1
toma de decisiones,Economía,Consultas y Atención al Cliente,66.38333333333334,6
tomador (derecho),Economía,Seguros y Coberturas,59.31123877917415,557
tomador del seguro,Economía,Seguros y Coberturas,56.30586466165414,532
tomate,Salud,Medicina Preventiva,55.26,2
tomografía,Salud,Medicina Preventiva,48.62777777777777,18
tomografía computarizada,Economía,Seguros y Coberturas,56.128571428571426,7
tomografía de coherencia óptica,Salud,Medicina Preventiva,52.46125,16
tono muscular,Salud,Salud Digestiva,51.59533333333333,45
tormenta,Hogar,Electrodomésticos y Averías,68.13827160493827,81
tormenta eléctrica,Hogar,Electrodomésticos y Averías,50.688,20
tornado,Motor,Seguros de Responsabilidad Civil,81.9,1
tornillo,Motor,Problemas Comunes en Vehículos,61.834,5
tortilla de maíz,Salud,Salud Digestiva,61.132444444444445,45
tos,Salud,Salud Infantil,84.975,2
tos ferina,Salud,Salud Infantil,62.34142857142857,7
tostadora,General,Accidentes y Responsabilidades,71.64999999999999,3
toulouse,Economía,Seguros y Coberturas,60.78,3
toxicidad,Salud,Medicina Preventiva,60.5,3
toxina,Salud,Salud Pancreática,73.98628787878788,528
trabajador,Salud,Salud Mental y Emocional,55.511428571428574,147
trabajador autónomo (españa),Economía,Impuestos y Deducciones,60.755420560747666,107
trabajo doméstico en españa,Economía,Riesgos y Responsabilidades,49.47333333333333,6
tracción en las cuatro ruedas,Economía,Seguros y Coberturas,47.25,1
tracción trasera,Economía,Seguros y Coberturas,33.53,1
tracto gastrointestinal,Economía,Seguros y Coberturas,53.07,4
traducción,Economía,Consultas y Atención al Cliente,60.56,1
tragaluz,Hogar,Coberturas y Responsabilidades,66.40166666666666,6
traje de baño,Motor,Normativas de Circulación y Licencias,60.785,2
transferencia bancaria,Economía,Consultas y Atención al Cliente,83.4675,4
transformación digital,Economía,Aspectos Legales y Normativos,46.9,4
transmisión automática,Motor,Mantenimiento y Reemplazo de Embragues,80.06833333333334,120
transmisión manual,Motor,Problemas Comunes en Vehículos,78.93199999999999,5
transmisión mecánica,Motor,Mantenimiento y Reemplazo de Embragues,72.16666666666667,3
transparencia (física),Hogar,Coberturas y Responsabilidades,51.714999999999996,10
transparencia política,Economía,Aspectos Legales y Normativos,59.74333333333333,6
transporte,Economía,Impuestos y Deducciones,66.0969465648855,262
transporte privado,Economía,Consultas y Atención al Cliente,31.36,1
transporte público,Economía,Impuestos y Deducciones,63.241904761904756,63
transporte terrestre,Economía,Seguros y Coberturas,57.68,11
trapo,General,Seguros y Coberturas,70.56,3
trasplante (medicina),Salud,Medicina Preventiva,63.42763157894737,38
trasplante de hígado,Salud,Salud Infantil,72.83,2
trasplante de médula ósea,Salud,Medicina Preventiva,85.9546153846154,13
trastero,Motor,Robos y Vandalismo en Vehículos,47.580000000000005,3
trastorno bipolar,Salud,Medicina Preventiva,55.17333333333333,9
trastorno del sueño,Motor,Gestión de Seguros Automovilísticos,70.5,1
trastorno depresivo mayor,Salud,Salud Mental y Emocional,88.03333333333335,6
trastorno mental,Viajes,Seguros de Viaje,69.43,13
trastorno por déficit de atención con hiperactividad,Salud,Salud Mental y Emocional,80.66166666666666,6
trastornos de la articulación temporomandibular,Salud,Medicina Preventiva,53.2,1
trastornos del ritmo cardíaco,Salud,Medicina Preventiva,40.3,1
tratado internacional,General,Accidentes y Responsabilidades,72.12,2
tratamiento (medicina),Salud,Trastornos Endocrinos,62.176694521819876,1077
traumatismo,Salud,Medicina Preventiva,71.59166666666667,12
traumatología,Salud,Medicina Preventiva,68.2325,8
tren,Motor,Gestión de Seguros Automovilísticos,63.5775,8
tribeca,Hogar,Coberturas y Responsabilidades,55.62,1
tribunal de justicia,Economía,Aspectos Legales y Normativos,60.802424242424244,33
tributo,Motor,Normativas de Circulación y Licencias,67.17,11
tristeza,Salud,Salud Mental y Emocional,79.17999999999999,6
triticum,Salud,Salud Digestiva,66.223125,48
tromboflebitis superficial,Salud,Medicina Preventiva,52.12,1
tránsito vehicular,Motor,Aspectos Legales de la Propiedad Vehicular,95.25,1
tráquea,Salud,Trastornos Endocrinos,65.97444444444444,306
tsunami,Economía,Seguros y Coberturas,68.25375,32
tubería,General,Normativas de Convivencia,55.1554054054054,74
tubo de escape,Motor,Mantenimiento y Reemplazo de Embragues,67.66968253968254,63
tuerca,Hogar,Electrodomésticos y Averías,53.36,2
tumor,Salud,Medicina Preventiva,44.67,11
tumor benigno,Economía,Seguros y Coberturas,55.03,1
tuneo,Motor,Normativas de Circulación y Licencias,66.2,1
turismo,Economía,Seguros y Coberturas,81.43205128205128,39
turismo de aventura,Economía,Seguros y Coberturas,25.48,1
té,Salud,Medicina Preventiva,79.31727788279773,529
tétanos,Salud,Salud Infantil,50.107142857142854,7
título académico,Economía,Consultas y Atención al Cliente,66.958125,16
título de grado,Salud,Medicina Preventiva,52.1,1
tónica (música),Economía,Seguros y Coberturas,53.43363636363636,11
tórax,Salud,Salud Infantil,70.33,2
túnel,General,Normativas de Convivencia,66.94,2
ultrasonido,Hogar,Coberturas y Responsabilidades,49.99333333333334,3
unespa,Motor,Requisitos para Conducir sin Licencia,67.66534883720931,43
unidad de cuidados intensivos,Salud,Medicina Preventiva,56.794999999999995,6
universal serial bus,Economía,Seguros y Coberturas,71.96666666666667,3
universidad,Salud,Medicina Preventiva,39.14,2
universidad complutense de madrid,Noticias,Delitos y Vandalismo,57.47943859649123,285
universidad de sevilla,Noticias,Delitos y Vandalismo,49.48101754385965,285
universidad johns hopkins,Salud,Salud Digestiva,50.56377777777777,45
universidad privada,Economía,Seguros y Coberturas,53.38,1
universo,Economía,Seguros y Coberturas,43.54714285714285,7
unión española,General,Normativas de Convivencia,51.724000000000004,5
unión europea,General,Normativas de Convivencia,53.17672185430464,302
unión neuromuscular,Salud,Medicina Preventiva,44.62,1
urbanismo,General,Normativas de Convivencia,66.60600000000001,15
urea,Motor,Seguros de Responsabilidad Civil,59.8225,8
urgencias hospitalarias,Salud,Medicina Preventiva,70.86673076923077,52
urna funeraria,Economía,Seguros y Coberturas,46.62,1
urología,Salud,Medicina Preventiva,62.54333333333333,15
usuario (informática),General,Seguros y Coberturas,60.726400000000005,25
usucapión,Economía,Aspectos Legales y Normativos,79.06,1
usufructo,General,Multas y Sanciones,46.30547169811321,53
utensilio de cocina,General,Accidentes y Responsabilidades,29.2,1
utilidad (economía),Economía,Cancelación y Baja de Seguros,54.332727272727276,33
utopía,Economía,Préstamos y Financiación,63.50857142857143,7
uva,Salud,Trastornos Endocrinos,64.9818954248366,306
uña,Salud,Medicina Preventiva,57.1,1
vacuna,Salud,Salud Infantil,63.844,35
vacuna contra el sarampión,Salud,Medicina Preventiva,58.98571428571428,7
vacuna triple vírica,Salud,Salud Infantil,82.82142857142857,7
vacunación,Salud,Salud Infantil,61.467619047619046,21
vacío,Motor,Problemas Comunes en Vehículos,62.5,4
vagina,Salud,Trastornos Endocrinos,64.67033333333333,30
vaginitis,Salud,Medicina Preventiva,68.7725,8
vajilla,Hogar,Coberturas y Responsabilidades,53.534375000000004,16
valencia,Motor,Normativas de Circulación y Licencias,61.74125,40
valencia (química),Salud,Salud Infantil,44.07,7
valla publicitaria,Motor,Problemas Comunes en Vehículos,39.22,1
valor actual neto,Economía,Aspectos Legales y Normativos,56.528076923076924,26
valor agregado,Economía,Aspectos Legales y Normativos,53.88916666666666,12
valor de mercado,Economía,Seguros y Coberturas,62.953548387096774,31
valor de reposición,Economía,Seguros y Coberturas,50.827209302325585,43
valor económico,Motor,Robos y Vandalismo en Vehículos,51.915,8
valor venal,Economía,Seguros y Coberturas,45.690333333333335,30
valuación,Hogar,Coberturas y Responsabilidades,58.68416666666667,36
vandalismo,Noticias,Delitos y Vandalismo,62.17764705882353,102
vanguardismo,Hogar,Coberturas y Responsabilidades,58.3,1
vapor,Economía,Seguros y Coberturas,56.73714285714285,7
vapor de agua,Economía,Seguros y Coberturas,57.07857142857142,7
varicela,Salud,Salud Infantil,63.955714285714286,7
variz,Economía,Seguros y Coberturas,41.64714285714286,7
vasectomía,Economía,Seguros y Coberturas,46.30142857142857,7
vehículo,Motor,Mantenimiento y Reemplazo de Embragues,49.78630314232902,1082
vehículo aéreo no tripulado,Economía,Seguros y Coberturas,63.7875,8
vehículo eléctrico,Motor,Normativas de Circulación y Licencias,68.97891304347826,46
vehículo eléctrico de batería,Motor,Normativas de Circulación y Licencias,76.91428571428571,35
vehículo híbrido,Motor,Normativas de Circulación y Licencias,83.32954545454545,44
vehículo híbrido eléctrico,Motor,Normativas de Circulación y Licencias,83.23371428571429,35
vehículo híbrido eléctrico enchufable,Motor,Normativas de Circulación y Licencias,87.78685714285714,35
vehículo todoterreno,Motor,Gestión de Seguros Automovilísticos,46.28,1
vejiga urinaria,Salud,Medicina Preventiva,66.975,2
vela (deporte),Hogar,Alquiler y Derechos del Inquilino,41.645833333333336,12
velatorio,Economía,Seguros y Coberturas,48.25,1
velocidad,Motor,Mantenimiento y Reemplazo de Embragues,59.30263565891473,258
velocidad de crucero,Motor,Problemas Comunes en Vehículos,56.4,1
vendedor,Economía,Aspectos Legales y Normativos,46.19571428571429,14
veneno,Hogar,Coberturas y Responsabilidades,53.199999999999996,3
ventana,Hogar,Electrodomésticos y Averías,64.67166666666667,30
ventilación (arquitectura),Economía,Seguros y Coberturas,60.64115384615385,26
ventilador,Hogar,Electrodomésticos y Averías,62.70666666666667,6
ventisca,Motor,Normativas de Circulación y Licencias,87.02555555555556,9
verano,Hogar,Electrodomésticos y Averías,46.14636363636364,22
verdad,General,Derechos de Propiedad,67.15,47
verdura,Salud,Medicina Preventiva,68.43571428571428,7
vesícula biliar,Salud,Salud Pancreática,75.61669438669438,481
vibración,Economía,Riesgos y Responsabilidades,67.37836065573771,122
vicios ocultos,Economía,Seguros y Coberturas,64.06333333333333,6
vida,Salud,Medicina Preventiva,55.2,1
vida útil,Economía,Seguros y Coberturas,53.12,1
video,Hogar,Coberturas y Responsabilidades,49.96,6
videoconferencia,Salud,Medicina Preventiva,49.17818181818182,11
videojuego,Motor,Normativas de Circulación y Licencias,68.475,10
videovigilancia ip,General,Seguros y Coberturas,67.32000000000001,3
vidrio,Hogar,Coberturas y Responsabilidades,70.15666666666667,6
viento,Hogar,Reparaciones y Mantenimiento,63.55555555555556,54
viernes negro (compras),Motor,Aspectos Legales de la Propiedad Vehicular,56.38,1
vigilancia,Economía,Seguros y Coberturas,55.13083333333333,12
vigna angularis,Salud,Salud Digestiva,63.69577777777778,45
vinagre,Hogar,Reparaciones y Mantenimiento,64.79545454545455,22
vinagre blanco,Hogar,Coberturas y Responsabilidades,50.96,4
vino,Salud,Medicina Preventiva,52.64000000000001,6
violación,Economía,Aspectos Legales y Normativos,84.25,1
violencia,General,Accidentes y Responsabilidades,61.207142857142856,42
virtud,Economía,Cancelación y Baja de Seguros,58.19634146341464,41
virus,Economía,Riesgos y Responsabilidades,58.69329268292683,82
virus de la inmunodeficiencia humana,Salud,Salud Infantil,53.20666666666667,3
virus del papiloma humano,Salud,Salud Infantil,68.10600000000001,15
virus informático,Economía,Seguros y Coberturas,79.44,1
visa,Salud,Medicina Preventiva,65.06,18
visión,Salud,Medicina Preventiva,58.43421052631579,19
vitamina,Salud,Salud Respiratoria,66.64973684210527,608
vitamina b1,Salud,Salud Digestiva,66.29541666666667,72
vitamina b12,Salud,Salud Digestiva,61.08518518518518,27
vitamina b2,Salud,Salud Digestiva,67.90022222222223,45
vitamina b3,Salud,Salud Digestiva,64.79305555555555,72
vitamina b6,Salud,Trastornos Endocrinos,70.6209090909091,22
vitamina c,Salud,Salud Respiratoria,64.61722772277228,101
vitamina d,Salud,Medicina Preventiva,67.56,1
vitiligo,Salud,Medicina Preventiva,57.9,1
vitral,Hogar,Coberturas y Responsabilidades,62.91700000000001,10
viudez,Economía,Seguros y Coberturas,66.2,1
vivienda,Hogar,Coberturas y Responsabilidades,59.75030789825971,747
vivienda digna,Economía,Aspectos Legales y Normativos,74.2,1
vivienda prefabricada,Economía,Seguros y Coberturas,80.75,1
vivienda unifamiliar,Hogar,Coberturas y Responsabilidades,48.250454545454545,22
volcán,Economía,Seguros y Coberturas,61.131904761904764,21
volumen,General,Normativas de Convivencia,54.721333333333334,30
voluntad,Economía,Consultas y Atención al Cliente,51.21,8
vulpini,Economía,Seguros y Coberturas,42.62,1
vulva,Salud,Medicina Preventiva,51.2925,8
válvula,Hogar,Electrodomésticos y Averías,57.155,2
vértebra lumbar,Motor,Normativas de Circulación y Licencias,35.9,1
vértigo,Salud,Medicina Preventiva,53.63285714285714,7
vía biliar,Salud,Salud Infantil,58.315,2
vía pública,Economía,Seguros y Coberturas,50.222834645669295,127
vías de administración de fármacos,Salud,Medicina Preventiva,62.16,1
víscera,Salud,Medicina Preventiva,37.62,1
vómito,Salud,Salud Mental y Emocional,72.045625,16
wifi,Economía,Seguros y Coberturas,66.25,1
world wide web,Economía,Consultas y Atención al Cliente,63.13058064516129,155
xeroftalmia,Salud,Medicina Preventiva,52.4,1
xerostomía,Salud,Medicina Preventiva,49.9,1
yamaha motor company,Motor,Robos y Vandalismo en Vehículos,51.416666666666664,3
yamaha t-max,Motor,Robos y Vandalismo en Vehículos,42.18666666666667,3
yeso,Hogar,Coberturas y Responsabilidades,52.1,3
yodo,Salud,Trastornos Endocrinos,77.11656862745097,306
yoga,Salud,Medicina Preventiva,62.77333333333333,3
yogur,Salud,Medicina Preventiva,58.88333333333333,3
zafiro,Salud,Medicina Preventiva,42.678333333333335,6
zapatillas de deporte,Salud,Medicina Preventiva,54.055,8
zaragoza,Economía,Consultas y Atención al Cliente,58.03076923076923,13
zea mays,Salud,Trastornos Endocrinos,72.14872549019607,306
zinc,Salud,Salud Respiratoria,63.322027027027026,74
zingiber officinale,Salud,Salud Respiratoria,59.2340625,32
zona de bajas emisiones,Motor,Aspectos Legales de la Propiedad Vehicular,51.53,1
ácido,Salud,Salud Digestiva,60.83029411764706,68
ácido desoxirribonucleico,Economía,Seguros y Coberturas,59.50636363636363,11
ácido elágico,Salud,Trastornos Endocrinos,57.23630718954249,306
ácido fólico,Salud,Salud Digestiva,64.37555555555556,45
ética,Economía,Aspectos Legales y Normativos,68.40333333333334,30
índice de masa corporal,Salud,Salud Mental y Emocional,77.98230769230769,13
índice de precios al consumidor,Economía,Aspectos Legales y Normativos,68.57130434782609,23
índice glucémico,Salud,Medicina Preventiva,62.89000000000001,3
óptica,Salud,Medicina Preventiva,62.30578947368421,19
órgano (biología),Salud,Salud Pancreática,61.79570866141732,508
